Plot Title: Cowan Cummunity Center,,,,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)"
261,11-11-24 7:07,66,1.12,11.25,57.659,32.215,0,344,1.12,9.01,56.732,36.564,0
262,11-11-24 7:22,50.5,3.38,13.51,52.678,48.653,0,1.4,1.12,7.87,51.057,52.311,0
263,11-11-24 7:37,75.8,2.26,19.15,53.026,52.747,0.01,268.1,2.26,11.25,53.026,52.416,0
264,11-11-24 7:52,167.1,2.26,12.39,53.683,52.647,0,157.2,3.38,11.25,52.948,59.1,0.01
265,11-11-24 8:07,223.2,2.26,15.77,51.366,69.679,0.01,115.1,3.38,13.51,50.671,72.673,0.01
266,11-11-24 8:22,108.1,3.38,14.63,51.019,72.105,0.01,144.6,2.26,11.25,50.634,75.833,0.01
267,11-11-24 8:37,183.9,3.38,16.89,50.247,77.879,0.02,120.7,2.26,13.51,50.131,79.545,0.01
268,11-11-24 8:52,217.6,2.26,11.25,50.247,80.859,0.01,120.7,3.38,15.77,50.324,78.883,0.01
269,11-11-24 9:07,153,3.38,16.89,51.366,77.771,0.01,169.9,2.26,7.87,51.906,79.564,0.01
270,11-11-24 9:22,147.4,3.38,13.51,50.634,81.825,0.02,174.1,0,5.64,47.7,90.935,0
271,11-11-24 9:37,137.6,0,9.01,49.977,87.021,0,221.8,2.26,14.63,52.948,74.359,0
272,11-11-24 9:52,210.6,3.38,15.77,53.335,74.788,0,182.5,4.5,15.77,54.918,70.045,0
273,11-11-24 10:07,231.6,3.38,13.51,54.3,72.352,0,174.1,3.38,16.89,53.605,77.697,0.01
274,11-11-24 10:22,153,2.26,18.01,53.451,77.789,0.03,165.7,2.26,12.39,52.563,83.336,0.06
275,11-11-24 10:37,162.9,2.26,12.39,52.176,87.691,0.09,186.7,2.26,11.25,52.408,87.21,0.11
276,11-11-24 10:52,355.2,1.12,6.76,50.594,91.191,0.07,136.2,0,5.64,49.784,94.525,0.09
277,11-11-24 11:07,94.1,0,5.64,49.474,97.115,0.09,23.9,0,1.12,49.629,97.742,0.04
278,11-11-24 11:22,25.3,0,0,49.784,98.25,0.09,32.3,0,0,49.899,98.453,0.08
279,11-11-24 11:37,205,0,4.5,50.247,93.017,0.04,19.7,0,5.64,49.744,97.092,0.05
280,11-11-24 11:52,33.7,0,6.76,49.784,97.148,0.05,68.8,0,7.87,49.939,97.775,0.04
281,11-11-24 12:07,40.7,0,1.12,50.479,97.87,0,36.5,0,2.26,51.019,97.435,0
282,11-11-24 12:22,120.7,0,2.26,50.826,97.797,0,19.7,0,2.26,51.174,98.241,0.01
283,11-11-24 12:37,285,0,1.12,52.216,97.116,0.01,162.9,0,0,52.293,97.51,0.02
284,11-11-24 12:52,169.9,0,7.87,53.413,89.859,0,196.5,0,5.64,54.957,85.634,0
285,11-11-24 13:07,133.4,0,3.38,54.995,92.29,0.01,14,1.12,10.13,55.96,79.367,0
286,11-11-24 13:22,112.3,0,7.87,56.694,82.115,0,94.1,0,4.5,56.385,80.302,0
287,11-11-24 13:37,54.8,0,0,55.305,88.975,0,275.2,0,6.76,55.15,83.088,0
288,11-11-24 13:52,80,0,5.64,54.763,81.77,0,57.6,0,3.38,54.455,87.86,0
289,11-11-24 14:07,60.4,0,0,53.875,91.838,0,73,0,2.26,53.875,92.035,0
290,11-11-24 14:22,154.4,0,3.38,56.077,81.556,0,158.6,0,9.01,56.115,77.98,0
291,11-11-24 14:37,153,0,5.64,55.999,78.918,0,133.4,0,1.12,55.497,80.484,0
292,11-11-24 14:52,144.6,0,2.26,54.957,86.966,0,109.5,0,0,54.108,92.14,0
293,11-11-24 15:07,109.5,0,0,53.22,92.461,0,109.5,0,0,53.103,94.653,0
294,11-11-24 15:22,109.5,0,0,52.756,95.99,0.04,109.5,0,0,52.408,96.428,0.02
295,11-11-24 15:37,109.5,0,0,52.023,97.098,0,109.5,0,0,51.868,97.568,0
296,11-11-24 15:52,109.5,0,0,51.753,97.935,0,112.3,0,0,51.714,98.1,0
297,11-11-24 16:07,113.7,0,0,51.521,98.032,0,113.7,0,0,51.444,97.977,0
298,11-11-24 16:22,113.7,0,0,51.328,97.977,0,113.7,0,0,51.406,97.858,0
299,11-11-24 16:37,113.7,0,0,51.366,98.231,0,113.7,0,0,51.251,98.291,0
300,11-11-24 16:52,113.7,0,0,51.174,97.716,0,113.7,0,0,51.211,97.92,0
301,11-11-24 17:07,113.7,0,0,51.019,98.045,0,113.7,0,0,51.057,97.966,0
302,11-11-24 17:22,113.7,0,0,50.864,97.826,0,113.7,0,0,50.826,98.231,0
303,11-11-24 17:37,113.7,0,0,50.749,98.013,0,113.7,0,0,50.826,97.258,0
304,11-11-24 17:52,113.7,0,0,50.864,96.86,0,206.4,0,1.12,50.941,94.789,0
305,11-11-24 18:07,207.8,0,0,50.864,90.161,0,109.5,0,1.12,50.594,94.569,0
306,11-11-24 18:22,153,0,0,50.479,94.072,0,210.6,0,4.5,51.057,90.556,0
307,11-11-24 18:37,227.4,0,2.26,50.634,90.932,0,231.6,0,0,50.169,94.475,0
308,11-11-24 18:52,231.6,0,0,49.939,94.612,0,231.6,0,0,49.861,95.096,0
309,11-11-24 19:07,231.6,0,0,50.014,95.706,0,231.6,0,0,49.899,94.759,0
310,11-11-24 19:22,231.6,0,0,49.861,95.244,0,231.6,0,0,49.784,95.418,0
311,11-11-24 19:37,231.6,0,0,49.861,92.63,0,230.2,0,0,49.822,94.372,0
312,11-11-24 19:52,230.2,0,0,49.474,96.027,0,230.2,0,0,49.397,96.741,0
313,11-11-24 20:07,230.2,0,0,49.167,97.157,0,230.2,0,0,49.242,96.851,0
314,11-11-24 20:22,230.2,0,0,49.242,94.873,0,233.1,0,2.26,49.359,93.307,0
315,11-11-24 20:37,66,0,3.38,49.282,95.816,0,64.6,0,0,49.167,95.76,0
316,11-11-24 20:52,130.6,0,4.5,49.242,93.962,0,85.6,0,0,48.934,95.686,0
317,11-11-24 21:07,88.4,0,0,48.702,96.396,0,88.4,0,0,48.702,96.876,0
318,11-11-24 21:22,88.4,0,0,48.664,95.921,0,88.4,0,0,48.587,97.436,0.01
319,11-11-24 21:37,88.4,0,0,48.432,96.803,0,88.4,0,0,48.432,97.407,0
320,11-11-24 21:52,119.3,0,1.12,48.355,96.493,0,153,0,0,48.317,96.979,0
321,11-11-24 22:07,153,0,0,48.085,97.354,0,153,0,1.12,47.97,97.385,0
322,11-11-24 22:22,153,0,0,47.892,97.51,0.01,153,0,0,47.93,97.885,0
323,11-11-24 22:37,153,0,0,47.97,97.931,0,153,0,0,47.97,97.913,0
324,11-11-24 22:52,153,0,0,48.085,98.041,0,153,0,0,48.085,97.99,0
325,11-11-24 23:07,153,0,0,48.123,97.853,0,153,0,0,48.277,97.949,0
326,11-11-24 23:22,153,0,0,48.317,97.592,0,153,0,0,48.664,96.626,0
327,11-11-24 23:37,153,0,0,48.742,96.666,0,153,0,0,49.127,94.942,0
328,11-11-24 23:52,153,0,0,50.014,92.555,0,151.6,0,0,49.861,91.392,0
329,11-12-24 0:07,151.6,0,0,50.014,92.912,0,151.6,0,0,50.247,91.518,0
330,11-12-24 0:22,144.6,0,1.12,50.324,90.394,0,144.6,0,0,50.709,88.331,0
331,11-12-24 0:37,148.8,0,1.12,50.787,88.258,0,241.5,0,0,50.941,86.247,0
332,11-12-24 0:52,238.7,0,0,50.749,85.681,0,241.5,0,1.12,50.981,86.162,0
333,11-12-24 1:07,244.3,0,0,51.289,87.306,0,244.3,0,0,52.138,82.834,0
334,11-12-24 1:22,190.9,0,0,51.328,83.758,0,188.1,0,0,51.289,84.315,0
335,11-12-24 1:37,212,0,0,51.598,84.164,0,212,0,0,51.791,83.619,0
336,11-12-24 1:52,210.6,0,1.12,51.946,82.449,0,207.8,0,1.12,51.984,83.281,0
337,11-12-24 2:07,153,0,1.12,52.293,82.275,0,144.6,0,0,52.254,82.406,0
338,11-12-24 2:22,144.6,0,0,52.254,82.708,0,227.4,0,4.5,52.138,83.981,0
339,11-12-24 2:37,255.5,0,0,52.061,83.29,0,214.8,0,1.12,51.984,82.91,0
340,11-12-24 2:52,199.4,0,2.26,51.791,83.944,0,179.7,0,2.26,51.676,85.098,0
341,11-12-24 3:07,182.5,0,0,51.598,84.056,0,196.5,0,0,51.289,86.285,0
342,11-12-24 3:22,214.8,0,0,50.826,88.267,0,214.8,0,0,50.479,90.579,0
343,11-12-24 3:37,214.8,0,0,50.286,91.365,0,214.8,0,0,50.054,91.685,0
344,11-12-24 3:52,214.8,0,0,49.899,92.346,0,214.8,0,0,49.744,93.024,0
345,11-12-24 4:07,214.8,0,0,49.707,93.608,0,214.8,0,0,49.437,94.482,0
346,11-12-24 4:22,214.8,0,0,49.32,95.554,0,214.8,0,0,49.204,96.04,0
347,11-12-24 4:37,214.8,0,0,49.05,96.301,0,214.8,0,0,49.05,96.68,0
348,11-12-24 4:52,214.8,0,0,49.012,96.757,0,214.8,0,0,49.05,97.092,0
349,11-12-24 5:07,210.6,0,0,49.05,97.623,0,186.7,0,0,48.895,95.967,0
350,11-12-24 5:22,189.5,0,0,48.819,96.629,0,189.5,0,0,48.625,96.228,0
351,11-12-24 5:37,189.5,0,0,48.664,96.324,0,189.5,0,0,48.664,96.089,0
352,11-12-24 5:52,189.5,0,0,48.78,96.37,0,188.1,0,0,48.625,96.411,0
353,11-12-24 6:07,188.1,0,0,48.547,96.483,0,188.1,0,0,48.547,96.835,0
354,11-12-24 6:22,188.1,0,0,48.702,96.735,0,188.1,0,0,48.702,96.876,0
355,11-12-24 6:37,188.1,0,0,48.742,96.474,0,188.1,0,0,48.664,96.493,0
356,11-12-24 6:52,188.1,0,0,48.664,96.068,0,188.1,0,0,48.664,95.444,0
357,11-12-24 7:07,188.1,0,0,48.625,96.071,0,188.1,0,0,48.664,96.561,0
358,11-12-24 7:22,188.1,0,0,48.547,97.166,0,188.1,0,0,48.355,97.595,0
359,11-12-24 7:37,188.1,0,0,48.277,97.398,0,188.1,0,0,48.162,97.432,0
360,11-12-24 7:52,188.1,0,0,47.93,97.089,0,188.1,0,0,47.892,97.913,0
361,11-12-24 8:07,188.1,0,0,47.892,97.504,0,196.5,0,0,47.737,96.547,0
362,11-12-24 8:22,196.5,0,0,47.583,96.46,0,196.5,0,0,47.505,97.082,0
363,11-12-24 8:37,196.5,0,0,47.35,96.84,0,196.5,0,0,47.235,96.359,0
364,11-12-24 8:52,196.5,0,0,47.197,96.594,0,196.5,0,0,47.197,96.036,0
365,11-12-24 9:07,196.5,0,0,47.08,96.066,0,224.6,0,0,46.927,94.711,0
366,11-12-24 9:22,255.5,0,0,46.81,95.633,0,255.5,0,0,46.773,95.386,0
367,11-12-24 9:37,255.5,0,0,46.58,94.936,0,255.5,0,0,46.58,93.852,0
368,11-12-24 9:52,255.5,0,0,46.386,94.237,0,255.5,0,0,46.386,93.594,0
369,11-12-24 10:07,255.5,0,0,46.308,93.777,0,212,0,0,46.233,94.392,0
370,11-12-24 10:22,182.5,0,0,46.27,92.923,0,182.5,0,0,46.078,90.863,0
371,11-12-24 10:37,182.5,0,0,46.038,91.122,0,188.1,0,0,46,90.387,0
372,11-12-24 10:52,205,0,0,46.038,88.386,0,205,0,0,46.038,89.319,0
373,11-12-24 11:07,203.6,0,0,46.348,89.277,0,174.1,0,0,46.81,87.384,0
374,11-12-24 11:22,178.3,0,0,47.12,84.814,0,234.5,0,1.12,47.428,86.482,0
375,11-12-24 11:37,248.5,0,1.12,47.97,81.076,0,228.8,0,3.38,47.93,79.487,0
376,11-12-24 11:52,245.7,1.12,4.5,48.007,79.316,0,223.2,0,5.64,48.547,77.925,0
377,11-12-24 12:07,206.4,0,3.38,48.78,77.179,0,196.5,0,2.26,49.32,78.863,0
378,11-12-24 12:22,210.6,0,2.26,49.204,77.609,0,162.9,0,2.26,48.934,77.169,0
379,11-12-24 12:37,342.6,0,1.12,49.667,77.476,0,140.4,0,2.26,49.59,76.132,0
380,11-12-24 12:52,228.8,0,2.26,50.092,74.398,0,199.4,0,1.12,49.977,74.331,0
381,11-12-24 13:07,226,0,2.26,50.401,72.221,0,256.9,0,2.26,50.324,72.618,0
382,11-12-24 13:22,228.8,0,2.26,50.864,72.647,0,190.9,0,3.38,50.362,72.724,0
383,11-12-24 13:37,258.3,0,2.26,51.019,72.86,0,268.1,0,2.26,51.289,73.251,0
384,11-12-24 13:52,244.3,0,1.12,51.829,68.875,0,209.2,0,5.64,51.328,70.329,0
385,11-12-24 14:07,248.5,0,2.26,51.753,69.079,0,190.9,0,4.5,53.181,67.845,0
386,11-12-24 14:22,235.9,0,6.76,55.188,62.864,0,203.6,0,3.38,54.648,64.297,0
387,11-12-24 14:37,231.6,0,4.5,55.072,62.551,0,256.9,0,4.5,54.185,63.725,0
388,11-12-24 14:52,227.4,0,2.26,52.988,68.746,0,296.2,0,4.5,50.479,75.093,0
389,11-12-24 15:07,355.2,0,1.12,49.012,80.529,0,355.2,0,1.12,48.547,81.88,0
390,11-12-24 15:22,332.7,0,1.12,47.97,82.458,0,332.7,0,0,47.275,86.006,0
391,11-12-24 15:37,332.7,0,0,46.193,89.062,0,332.7,0,0,45.306,90.111,0
392,11-12-24 15:52,332.7,0,0,44.341,91.997,0,332.7,0,0,42.949,94.649,0
393,11-12-24 16:07,332.7,0,0,42.217,96.254,0,332.7,0,0,41.482,96.753,0
394,11-12-24 16:22,332.7,0,0,40.788,97.119,0,332.7,0,0,40.402,97.61,0
395,11-12-24 16:37,332.7,0,0,40.055,98.022,0,332.7,0,0,39.205,97.958,0
396,11-12-24 16:52,332.7,0,0,38.82,98.373,0,332.7,0,0,38.471,98.643,0
397,11-12-24 17:07,332.7,0,0,38.008,98.74,0,332.7,0,0,37.623,98.978,0
398,11-12-24 17:22,332.7,0,0,37.159,98.997,0,332.7,0,0,36.889,99.176,0
399,11-12-24 17:37,332.7,0,0,36.349,99.213,0,332.7,0,0,36.232,99.445,0
400,11-12-24 17:52,332.7,0,0,35.614,99.426,0,332.7,0,0,35.461,99.588,0
401,11-12-24 18:07,332.7,0,0,35.267,99.643,0,332.7,0,0,34.842,99.623,0
402,11-12-24 18:22,332.7,0,0,34.534,99.706,0,332.7,0,0,34.187,99.771,0
403,11-12-24 18:37,332.7,0,0,34.07,99.886,0,332.7,0,0,33.645,99.927,0
404,11-12-24 18:52,332.7,0,0,33.607,99.925,0,332.7,0,0,33.337,99.986,0
405,11-12-24 19:07,332.7,0,0,33.145,99.985,0,332.7,0,0,32.758,99.945,0
406,11-12-24 19:22,332.7,0,0,32.565,99.997,0,332.7,0,0,32.295,99.997,0
407,11-12-24 19:37,332.7,0,0,32.295,99.997,0,332.7,0,0,32.333,99.997,0
408,11-12-24 19:52,332.7,0,0,32.68,99.997,0,332.7,0,0,32.875,99.997,0
409,11-12-24 20:07,332.7,0,0,33.028,99.997,0,332.7,0,0,33.028,99.997,0
410,11-12-24 20:22,332.7,0,0,32.797,99.997,0,332.7,0,0,32.68,99.997,0
411,11-12-24 20:37,332.7,0,0,32.565,99.997,0,332.7,0,0,32.373,99.997,0
412,11-12-24 20:52,332.7,0,0,32.45,99.997,0,332.7,0,0,32.333,99.997,0
413,11-12-24 21:07,332.7,0,0,32.14,99.997,0,332.7,0,0,31.948,99.997,0
414,11-12-24 21:22,332.7,0,0,32.103,99.997,0,332.7,0,0,31.908,99.997,0
415,11-12-24 21:37,332.7,0,0,31.638,99.997,0,332.7,0,0,31.638,99.997,0
416,11-12-24 21:52,332.7,0,0,31.446,99.997,0,332.7,0,0,31.253,99.997,0
417,11-12-24 22:07,332.7,0,0,31.33,99.997,0,332.7,0,0,31.253,99.997,0
418,11-12-24 22:22,331.3,0,0,31.176,99.997,0,331.3,0,0,30.751,99.997,0
419,11-12-24 22:37,331.3,0,0,30.751,99.997,0,331.3,0,0,30.789,99.997,0
420,11-12-24 22:52,331.3,0,0,31.059,99.997,0,331.3,0,0,31.059,99.997,0
421,11-12-24 23:07,331.3,0,0,31.136,99.997,0,331.3,0,0,31.408,99.997,0
422,11-12-24 23:22,331.3,0,0,31.678,99.997,0,331.3,0,0,32.256,99.997,0
423,11-12-24 23:37,331.3,0,0,33.028,98.466,0,331.3,0,0,34.147,96.744,0
424,11-12-24 23:52,331.3,0,0,36.117,95.747,0,240.1,0,0,38.935,92.186,0
425,11/13/24 12:07:07 AM,240.1,0,0,41.754,93.027,0,235.9,0,1.12,44.919,87.849,0
426,11/13/24 12:22:07 AM,202.2,0,0,48.317,81.996,0,200.8,0,0,51.134,81.447,0
427,11/13/24 12:37:07 AM,200.8,0,1.12,53.645,75.015,0,196.5,0,1.12,55.69,74.084,0
428,11/13/24 12:52:07 AM,196.5,0,1.12,58.894,65.977,0,196.5,0,1.12,62.755,60.612,0
429,11/13/24 01:07:07 AM,196.5,0,1.12,63.064,49.972,0,181.1,0,1.12,64.569,59.385,0
430,11/13/24 01:22:07 AM,171.3,0,2.26,66.191,46.238,0,183.9,0,6.76,68.16,40.2,0
431,11/13/24 01:37:07 AM,154.4,0,4.5,68.315,34.96,0,175.5,0,7.87,69.202,32.023,0
432,11/13/24 01:52:07 AM,141.8,0,4.5,69.01,30.712,0,193.7,0,4.5,69.318,33.075,0
433,11/13/24 02:07:07 AM,199.4,0,1.12,69.859,33.01,0,139,0,2.26,71.132,36.64,0
434,11/13/24 02:22:07 AM,339.7,0,3.38,68.353,39.379,0,174.1,0,3.38,65.534,50.857,0
435,11/13/24 02:37:07 AM,332.7,0,1.12,65.534,54.047,0,315.9,0,1.12,62.947,53.933,0
436,11/13/24 02:52:07 AM,338.3,0,0,61.018,61.77,0,338.3,0,1.12,59.589,64.492,0
437,11/13/24 03:07:07 AM,345.4,0,2.26,58.469,67.523,0,341.2,0,1.12,58.046,71.237,0
438,11/13/24 03:22:07 AM,336.9,0,0,57.274,72.86,0,349.6,0,1.12,56.347,74.71,0
439,11/13/24 03:37:07 AM,352.4,0,0,54.415,81.125,0,352.4,0,1.12,52.216,83.363,0
440,11/13/24 03:52:07 AM,352.4,0,0,50.169,88.188,0,352.4,0,0,48.934,89.282,0
441,11/13/24 04:07:07 AM,352.4,0,0,47.545,91.229,0,352.4,0,0,46.463,92.158,0
442,11/13/24 04:22:07 AM,352.4,0,0,45.536,93.701,0,352.4,0,0,44.764,93.855,0
443,11/13/24 04:37:07 AM,352.4,0,0,44.533,95.253,0,352.4,0,0,43.569,94.026,0
444,11/13/24 04:52:07 AM,352.4,0,0,42.874,95.01,0,352.4,0,0,42.255,96.094,0
445,11/13/24 05:07:07 AM,352.4,0,0,41.754,96.254,0,352.4,0,0,41.252,96.539,0
446,11/13/24 05:22:07 AM,352.4,0,0,40.788,96.631,0,352.4,0,0,40.865,96.896,0
447,11/13/24 05:37:07 AM,352.4,0,0,40.287,96.922,0,352.4,0,0,39.938,97.478,0
448,11/13/24 05:52:07 AM,352.4,0,0,39.553,97.409,0,352.4,0,0,39.438,98.027,0
449,11/13/24 06:07:07 AM,352.4,0,0,39.051,97.989,0,352.4,0,0,39.09,98.117,0
450,11/13/24 06:22:07 AM,352.4,0,0,38.858,98.151,0,352.4,0,0,38.665,98.274,0
451,11/13/24 06:37:07 AM,352.4,0,0,38.433,98.279,0,352.4,0,0,38.588,98.988,0
452,11/13/24 06:52:07 AM,352.4,0,0,38.048,98.604,0,352.4,0,0,37.971,98.709,0
453,11/13/24 07:07:07 AM,352.4,0,0,38.201,99.005,0,352.4,0,0,38.241,99.02,0
454,11/13/24 07:22:07 AM,352.4,0,0,38.548,98.859,0,352.4,0,0,38.433,98.759,0
455,11/13/24 07:37:07 AM,352.4,0,0,38.471,98.892,0,352.4,0,0,38.356,98.932,0
456,11/13/24 07:52:07 AM,352.4,0,0,38.511,99.071,0,352.4,0,0,38.588,99.005,0
457,11/13/24 08:07:07 AM,352.4,0,0,38.858,98.856,0,352.4,0,1.12,38.896,98.46,0
458,11/13/24 08:22:07 AM,352.4,0,0,39.283,97.819,0,352.4,0,0,38.973,97.234,0
459,11/13/24 08:37:07 AM,352.4,0,0,38.896,98.091,0,352.4,0,0,39.36,98.018,0
460,11/13/24 08:52:07 AM,352.4,0,0,40.17,96.626,0,352.4,0,0,40.518,95.247,0
461,11/13/24 09:07:07 AM,352.4,0,0,40.402,95.613,0,352.4,0,0,39.591,97.102,0
462,11/13/24 09:22:07 AM,352.4,0,0,39.668,96.867,0,352.4,0,0,39.785,97.775,0
463,11/13/24 09:37:07 AM,352.4,0,0,39.515,97.162,0,352.4,0,0,39.051,98.215,0
464,11/13/24 09:52:07 AM,352.4,0,0,39.051,98.714,0,352.4,0,0,38.548,98.73,0
465,11/13/24 10:07:07 AM,352.4,0,0,38.356,99.002,0,352.4,0,0,38.356,99.341,0
466,11/13/24 10:22:07 AM,352.4,0,0,38.278,99.463,0,352.4,0,0,37.854,99.474,0
467,11/13/24 10:37:07 AM,352.4,0,0,37.623,99.506,0,352.4,0,0,37.776,99.747,0
468,11/13/24 10:52:07 AM,352.4,0,0,37.816,99.861,0,352.4,0,0,38.008,99.87,0
469,11/13/24 11:07:07 AM,352.4,0,0,38.471,99.997,0,352.4,0,0,39.243,99.071,0
470,11/13/24 11:22:07 AM,352.4,0,0,39.63,97.945,0,352.4,0,0,40.093,97.545,0
471,11/13/24 11:37:07 AM,352.4,0,0,42.217,94.479,0,352.4,0,0,44.919,90.941,0
472,11/13/24 11:52:07 AM,352.4,0,0,47.003,89.081,0,352.4,0,0,48.702,88.927,0
473,11/13/24 12:07:07 PM,352.4,0,0,50.131,83.052,0,216.2,0,2.26,52.948,79.066,0
474,11/13/24 12:22:07 PM,195.1,0,0,54.262,74.215,0,195.1,0,0,54.918,75.981,0
475,11/13/24 12:37:07 PM,195.1,0,0,57.042,72.793,0,195.1,0,0,58.316,73.548,0
476,11/13/24 12:52:07 PM,195.1,0,0,60.285,69.088,0,195.1,0,0,61.056,72.018,0
477,11/13/24 01:07:07 PM,195.1,0,0,64.917,64.277,0,196.5,0,1.12,64.339,66.632,0
478,11/13/24 01:22:07 PM,209.2,0,1.12,65.959,62.864,0,237.3,0,1.12,67.388,61.558,0
479,11/13/24 01:37:07 PM,238.7,0,1.12,67.89,59.545,0,198,0,2.26,68.7,55.75,0
480,11/13/24 01:52:07 PM,189.5,0,2.26,69.782,53.201,0,301.8,0,2.26,68.817,55.424,0
481,11/13/24 02:07:07 PM,261.1,0,1.12,68.198,62.292,0,198,0,0,67.735,59.269,0
482,11/13/24 02:22:07 PM,186.7,0,0,66.578,64.59,0,178.3,0,1.12,66.114,67.143,0
483,11/13/24 02:37:07 PM,178.3,0,0,65.381,70.072,0,205,0,3.38,66.461,62.872,0
484,11/13/24 02:52:07 PM,263.9,0,2.26,65.611,63.267,0,216.2,0,1.12,63.334,71.942,0
485,11/13/24 03:07:07 PM,318.7,0,1.12,62.253,75.512,0,315.9,0,0,61.288,77.418,0
486,11/13/24 03:22:07 PM,283.6,0,0,60.67,79.556,0,296.2,0,0,60.091,80.278,0
487,11/13/24 03:37:07 PM,334.1,0,0,58.933,82.728,0,310.3,0,0,57.891,83.529,0
488,11/13/24 03:52:07 PM,21.1,0,1.12,57.234,84.942,0,25.3,0,0,56.115,86.307,0
489,11/13/24 04:07:07 PM,25.3,0,0,54.725,88.528,0,25.3,0,0,53.568,90.854,0
490,11/13/24 04:22:07 PM,25.3,0,0,52.873,91.575,0,25.3,0,0,51.676,93.484,0
491,11/13/24 04:37:07 PM,25.3,0,0,50.749,93.919,0,25.3,0,0,50.479,94.871,0
492,11/13/24 04:52:07 PM,19.7,0,0,50.209,94.931,0,237.3,0,1.12,50.169,94.74,0
493,11/13/24 05:07:07 PM,237.3,0,0,49.474,95.66,0,237.3,0,1.12,49.012,96.072,0
494,11/13/24 05:22:07 PM,237.3,0,0,48.78,96.167,0,241.5,0,1.12,48.702,96.956,0
495,11/13/24 05:37:07 PM,15.4,0,0,48.587,96.611,0,15.4,0,0,48.51,96.883,0
496,11/13/24 05:52:07 PM,15.4,0,0,48.664,97.018,0,25.3,0,0,48.934,96.292,0
497,11/13/24 06:07:07 PM,178.3,0,0,48.123,96.982,0,178.3,0,0,47.737,97.751,0
498,11/13/24 06:22:07 PM,178.3,0,0,47.545,98.103,0,216.2,0,0,47.39,98.286,0
499,11/13/24 06:37:07 PM,221.8,0,0,47.428,98.425,0,216.2,0,0,47.505,98.343,0
500,11/13/24 06:52:07 PM,207.8,0,0,47.7,98.474,0,216.2,0,1.12,47.775,98.059,0
501,11/13/24 07:07:07 PM,216.2,0,0,47.737,98.003,0,223.2,0,0,47.428,97.913,0
502,11/13/24 07:22:07 PM,223.2,0,0,47.003,98.439,0,223.2,0,0,46.965,98.767,0
503,11/13/24 07:37:07 PM,221.8,0,0,46.85,98.781,0,293.4,0,0,47.08,98.968,0
504,11/13/24 07:52:07 PM,304.7,0,1.12,47.39,98.817,0,307.5,0,1.12,47.158,98.618,0
505,11/13/24 08:07:07 PM,0,0,0,46.463,98.671,0,311.7,0,0,46.116,98.778,0
506,11/13/24 08:22:07 PM,266.7,0,0,46.038,99.002,0,272.4,0,0,45.613,99.042,0
507,11/13/24 08:37:07 PM,334.1,0,0,45.228,99.088,0,345.4,0,0,44.301,99.341,0
508,11/13/24 08:52:07 PM,262.5,0,0,44.263,99.518,0,262.5,0,0,43.839,99.55,0
509,11/13/24 09:07:07 PM,258.3,0,0,44.263,99.825,0,216.2,0,1.12,44.186,99.858,0
510,11/13/24 09:22:07 PM,182.5,0,0,44.263,99.829,0,220.4,0,0,44.069,99.911,0
511,11/13/24 09:37:07 PM,221.8,0,0,44.301,99.997,0,223.2,0,2.26,44.611,99.948,0
512,11/13/24 09:52:07 PM,202.2,0,2.26,44.881,99.997,0,252.7,0,2.26,45.383,99.997,0
513,11/13/24 10:07:07 PM,200.8,0,1.12,45.576,99.501,0,195.1,0,1.12,46,99.565,0
514,11/13/24 10:22:07 PM,255.5,0,1.12,46.695,99.536,0,176.9,0,2.26,46.888,98.698,0
515,11/13/24 10:37:07 PM,182.5,0,1.12,47.003,98.622,0,144.6,0,0,47.158,98.315,0
516,11/13/24 10:52:07 PM,144.6,0,0,47.275,97.83,0,168.5,0,1.12,47.775,99.11,0.01
517,11/13/24 11:07:07 PM,214.8,0,0,48.123,99.171,0.01,185.3,0,0,48.432,99.454,0.01
518,11/13/24 11:22:07 PM,200.8,0,3.38,48.934,99.739,0,110.9,0,1.12,49.242,99.643,0.05
519,11/13/24 11:37:07 PM,112.3,0,2.26,49.744,99.931,0.1,132,0,2.26,49.939,99.997,0.1
520,11/13/24 11:52:07 PM,124.9,0,3.38,50.749,99.997,0.01,144.6,0,3.38,51.366,99.997,0
521,11/14/24 12:07:07 AM,112.3,0,3.38,52.176,99.944,0,158.6,0,0,53.49,99.028,0
522,11/14/24 12:22:07 AM,154.4,0,1.12,55.265,99.426,0,237.3,0,1.12,56.347,98.25,0
523,11/14/24 12:37:07 AM,123.5,0,1.12,56.115,98.524,0,116.5,0,1.12,55.382,98.686,0
